OBJECTID_1,OBJECTID_2,RLGIS_ID,Lit,OrgCode,Cmplx_Name,OrgName,Dvsn_Name,Unit_Name,Subunit_Na,StateAbbr,Region,Origin,Loc_Name,SOI_Feat,Obs_Date,Derived,Com_Name,Sci_Name,TSN,Status,Comments,TYPE,LOCATION,TREE_TYPE,SPP,IDENT,IDENTS,DBH,BASAL,SIDE,TOP,CAV_WIDTH,CAV_HEIGHT,CHAMHEIGHT,SNAG,TOT_CHAMB,WALL_THICK,INSID_CHAM,Orig_Date,Distance,RSL_Type,X,Y,COMMENT,CHECKED,CHAM_WDTH,WALL_WIDTH,USE_TREE,COLONY,BAT_SPP,PWTR_DIST,WWTR_DIST,CAVTR_DIST,EDGE_DIST
529,529,{CBA4FD2C-B75C-4615-961C-4D383D877D16},NXB,43620,,NOXUBEE NATIONAL WILDLIFE REFUGE,Noxubee National Wildlife Refuge,,,MS,4,,SITE 3,Cavity,6/28/2006,,,,0,,,WAYPOINT,SITE 3,P,SG,445,445,10,Y,N,N,6,18,96,N,0.00000000000,0.00000000000,0.00000000000,CRTD 11:53 28-JUN-06,0.00000005642,NWR,-88.72156802850,33.26796945180,CRTD 11:53 28-JUN-06,Y,5,1.5,N,ND,,87,87,35,364
530,530,{EF5D247E-F696-4E3C-9224-F15A69B617AB},NXB,43620,,NOXUBEE NATIONAL WILDLIFE REFUGE,Noxubee National Wildlife Refuge,,,MS,4,,SITE 3,Cavity,6/28/2006,,,,0,,,WAYPOINT,SITE 3,P,SG,448,448,20,Y,N,N,9,15,15,N,0.00000000000,0.00000000000,0.00000000000,CRTD 11:56 28-JUN-06,0.00000005579,NWR,-88.72146610460,33.26768513760,CRTD 11:56 28-JUN-06,Y,13,4.5,N,ND,,95,95,445,377
531,531,{7BBF7B81-CB56-48DE-979C-3200873BF9F9},NXB,43620,,NOXUBEE NATIONAL WILDLIFE REFUGE,Noxubee National Wildlife Refuge,,,MS,4,,SITE 3,Cavity,6/28/2006,,,,0,,,WAYPOINT,SITE 3,P,SG,452,452,20,Y,N,N,7,21,48,N,0.00000000000,0.00000000000,0.00000000000,CRTD 10:38 28-JUN-06,0.00000006190,NWR,-88.72024838170,33.26557692130,CRTD 10:38 28-JUN-06,Y,9.5,8.5,N,ND,,55,55,39,533
532,532,{ED3494D0-9C81-4E5C-B8F4-1D6E45213529},NXB,43620,,NOXUBEE NATIONAL WILDLIFE REFUGE,Noxubee National Wildlife Refuge,,,MS,4,,SITE 3,Cavity,6/28/2006,,,,0,,,WAYPOINT,SITE 3,P,AHL,453,453,14,Y,N,N,4,21,36,Y,0.00000000000,0.00000000000,0.00000000000,CRTD 08:44 28-JUN-06,0.00000005623,NWR,-88.72570399480,33.26474543650,CRTD 08:44 28-JUN-06,Y,-,-,N,ND,,87,87,22,47
533,533,{39FD342F-6C81-410A-AF3D-C86AA1C9B32F},NXB,43620,,NOXUBEE NATIONAL WILDLIFE REFUGE,Noxubee National Wildlife Refuge,,,MS,4,,SITE 3,Cavity,6/28/2006,,,,0,,,WAYPOINT,SITE 3,P,AHL,454,454,20,Y,N,N,8,37,168,N,0.00000000000,0.00000000000,0.00000000000,CRTD 11:43 28-JUN-06,0.00000005355,NWR,-88.72082773880,33.26761003580,CRTD 11:43 28-JUN-06,Y,5.5,3.5,N,ND,,65,65,19,458
534,534,{D5AF346A-13D9-4017-A04D-2EDF4090B025},NXB,43620,,NOXUBEE NATIONAL WILDLIFE REFUGE,Noxubee National Wildlife Refuge,,,MS,4,,SITE 3,Cavity,6/28/2006,,,,0,,,WAYPOINT,SITE 3,P,AHL,456,456,12,Y,N,N,4,27,72,N,0.00000000000,0.00000000000,0.00000000000,CRTD 09:21 28-JUN-06,0.00000005432,NWR,-88.72438434800,33.26268013560,CRTD 09:21 28-JUN-06,Y,-,-,N,ND,,176,176,250,205
535,535,{2D0ED897-642C-41E2-989A-13516230CBD7},NXB,43620,,NOXUBEE NATIONAL WILDLIFE REFUGE,Noxubee National Wildlife Refuge,,,MS,4,,SITE 3,Cavity,6/28/2006,,,,0,,,WAYPOINT,SITE 3,P,GA,459,459,12,Y,N,N,9,16,40,N,0.00000000000,0.00000000000,0.00000000000,CRTD 10:49 28-JUN-06,0.00000006074,NWR,-88.72020010190,33.26616164290,CRTD 10:49 28-JUN-06,Y,4.5,4.5,N,ND,,120,120,12,531
536,536,{7ADA4F30-8943-4261-A890-1E622B25C7EB},NXB,43620,,NOXUBEE NATIONAL WILDLIFE REFUGE,Noxubee National Wildlife Refuge,,,MS,4,,SITE 3,Cavity,6/28/2006,,,,0,,,WAYPOINT,SITE 3,P,SG,484,484,14,Y,N,N,4,14,60,N,0.00000000000,0.00000000000,0.00000000000,CRTD 10:54 28-JUN-06,0.00000005965,NWR,-88.72051660260,33.26619919380,CRTD 10:54 28-JUN-06,Y,7.5,2.5,N,ND,,102,102,23,498
537,537,{C6462E68-E9F2-4AA8-9E48-114D9200C87C},NXB,43620,,NOXUBEE NATIONAL WILDLIFE REFUGE,Noxubee National Wildlife Refuge,,,MS,4,,SITE 3,Cavity,6/28/2006,,,,0,,CAN'T CHECK,WAYPOINT,SITE 3,P,RM,536,536,12,Y,N,N,2,6,0,N,0.00000000000,0.00000000000,0.00000000000,CRTD 10:45 28-JUN-06,0.00000005432,NWR,-88.72018400870,33.26600607480,CRTD 10:45 28-JUN-06,N,-,-,N,ND,,116,116,17,527
538,538,{0694E8F8-DDAC-4E65-8E26-06446EC8ECC4},NXB,43620,,NOXUBEE NATIONAL WILDLIFE REFUGE,Noxubee National Wildlife Refuge,,,MS,4,,SITE 3,Cavity,6/28/2006,,,,0,,,WAYPOINT,SITE 3,P,YP,541,541,36,Y,N,N,20,36,216,N,0.00000000000,0.00000000000,0.00000000000,CRTD 11:35 28-JUN-06,0.00000005499,NWR,-88.72053806030,33.26792117200,CRTD 11:35 28-JUN-06,Y,8.5,12,N,ND,,35,35,16,454
539,539,{50A230A5-3E12-4108-B7E5-A16210829494},NXB,43620,,NOXUBEE NATIONAL WILDLIFE REFUGE,Noxubee National Wildlife Refuge,,,MS,4,,SITE 3,Cavity,6/28/2006,,,,0,,,WAYPOINT,SITE 3,P,GA,546,546,18,Y,N,N,2,2,36,N,0.00000000000,0.00000000000,0.00000000000,CRTD 08:39 28-JUN-06,0.00000006154,NWR,-88.72553233340,33.26499219980,CRTD 08:39 28-JUN-06,Y,-,-,N,ND,,61,61,25,58
540,540,{A191D44D-4FD9-47B7-9CE3-C575569A4860},NXB,43620,,NOXUBEE NATIONAL WILDLIFE REFUGE,Noxubee National Wildlife Refuge,,,MS,4,,SITE 3,Cavity,6/28/2006,,,,0,,,WAYPOINT,SITE 3,P,AHL,549,549,8,Y,N,N,4,41,96,N,0.00000000000,0.00000000000,0.00000000000,CRTD 11:29 28-JUN-06,0.00000005830,NWR,-88.72063461980,33.26809819780,CRTD 11:29 28-JUN-06,Y,4,2.5,N,ND,,22,22,24,450
541,541,{F436BB02-0EFA-4E2D-B401-0BE1BF7B2B1B},NXB,43620,,NOXUBEE NATIONAL WILDLIFE REFUGE,Noxubee National Wildlife Refuge,,,MS,4,,SITE 3,Cavity,7/6/2006,,,,0,,,WAYPOINT,SITE 3,P,RM,404,404,10,Y,N,N,4,24,43,N,0.00000000000,0.00000000000,0.00000000000,CRTD 09:58 06-JUL-06,0.00000005620,NWR,-88.74084774690,33.27431019390,CRTD 09:58 06-JUL-06,Y,-,-,N,ND,,390,390,28,256
542,542,{26E52F2F-D607-482A-81B6-1E318BDACC76},NXB,43620,,NOXUBEE NATIONAL WILDLIFE REFUGE,Noxubee National Wildlife Refuge,,,MS,4,,SITE 3,Cavity,7/7/2006,,,,0,,,WAYPOINT,SITE 3,P,GA,439,439,22,Y,N,N,4,5,48,N,0.00000000000,0.00000000000,0.00000000000,CRTD 10:50 07-JUL-06,0.00000005546,NWR,-88.73075727660,33.26383348550,CRTD 10:50 07-JUL-06,Y,-,-,N,ND,,115,115,118,335
543,543,{63BFA7AD-BFF1-4A8C-A767-B85ACCCD03F4},NXB,43620,,NOXUBEE NATIONAL WILDLIFE REFUGE,Noxubee National Wildlife Refuge,,,MS,4,,SITE 3,Cavity,7/7/2006,,,,0,,,WAYPOINT,SITE 3,P,SG,441,441,16,Y,N,N,4,21,60,N,0.00000000000,0.00000000000,0.00000000000,CRTD 10:38 07-JUL-06,0.00000005439,NWR,-88.73099331100,33.26271232210,CRTD 10:38 07-JUL-06,Y,7,4,N,ND,,64,64,123,339
544,544,{D673B01D-FDEE-49C9-85ED-D7D0EB586F21},NXB,43620,,NOXUBEE NATIONAL WILDLIFE REFUGE,Noxubee National Wildlife Refuge,,,MS,4,,SITE 3,Cavity,7/6/2006,,,,0,,,WAYPOINT,SITE 3,P,SG,451,451,12,Y,N,N,1,6,14,N,0.00000000000,0.00000000000,0.00000000000,CRTD 09:50 06-JUL-06,0.00000005911,NWR,-88.74120179850,33.27395077790,CRTD 09:50 06-JUL-06,Y,-,-,N,ND,,378,378,44,226
545,545,{D9660A94-AAF4-4C3D-8473-7499D8C8571F},NXB,43620,,NOXUBEE NATIONAL WILDLIFE REFUGE,Noxubee National Wildlife Refuge,,,MS,4,,SITE 3,Cavity,7/7/2006,,,,0,,,WAYPOINT,SITE 3,P,SG,460,460,14,Y,N,N,3,7,48,N,0.00000000000,0.00000000000,0.00000000000,CRTD 11:07 07-JUL-06,0.00000005908,NWR,-88.72804824550,33.26516386110,CRTD 11:07 07-JUL-06,Y,-,-,N,ND,,97,97,220,108
546,546,{D898C865-1686-4075-9250-5574386DAB59},NXB,43620,,NOXUBEE NATIONAL WILDLIFE REFUGE,Noxubee National Wildlife Refuge,,,MS,4,,SITE 3,Cavity,7/6/2006,,,,0,,,WAYPOINT,SITE 3,P,RM,480,480,10,Y,N,N,2,8,48,N,0.00000000000,0.00000000000,0.00000000000,CRTD 09:56 06-JUL-06,0.00000005876,NWR,-88.74112133230,33.27438529570,CRTD 09:56 06-JUL-06,Y,-,-,N,ND,,410,410,23,233
547,547,{D6B18CB9-ED69-419D-A441-B61BC302C570},NXB,43620,,NOXUBEE NATIONAL WILDLIFE REFUGE,Noxubee National Wildlife Refuge,,,MS,4,,SITE 3,Cavity,7/6/2006,,,,0,,,WAYPOINT,SITE 3,P,UNK,582,582,12,N,Y,N,0,0,0,N,0.00000000000,0.00000000000,0.00000000000,CRTD 10:50 06-JUL-06,0.00000005122,NWR,-88.73846058090,33.27437456690,CRTD 10:50 06-JUL-06,N,-,-,N,ND,,324,324,101,471
548,548,{06334BB5-402D-4267-9AF2-4819269B7F93},NXB,43620,,NOXUBEE NATIONAL WILDLIFE REFUGE,Noxubee National Wildlife Refuge,,,MS,4,,SITE 3,Cavity,7/6/2006,,,,0,,,WAYPOINT,SITE 3,A,BG,583,583,32,Y,N,N,17,33,360,N,0.00000000000,0.00000000000,0.00000000000,CRTD 10:27 06-JUL-06,0.00000005831,NWR,-88.73909894670,33.27309247100,CRTD 10:27 06-JUL-06,Y,21.5,4.5,Y,N,RAF,196,196,56,422
549,549,{9D86744C-9FD0-4BA5-B6CF-35A548F23CF8},NXB,43620,,NOXUBEE NATIONAL WILDLIFE REFUGE,Noxubee National Wildlife Refuge,,,MS,4,,SITE 3,Cavity,7/6/2006,,,,0,,,WAYPOINT,SITE 3,P,OCO,584,584,18,Y,N,N,7,7,84,N,0.00000000000,0.00000000000,0.00000000000,CRTD 10:32 06-JUL-06,0.00000006269,NWR,-88.73863224230,33.27343042930,CRTD 10:32 06-JUL-06,Y,11,4,N,ND,,225,225,3,461
550,550,{7FCF20FD-BB23-44A1-B291-9730C203146C},NXB,43620,,NOXUBEE NATIONAL WILDLIFE REFUGE,Noxubee National Wildlife Refuge,,,MS,4,,SITE 3,Cavity,7/6/2006,,,,0,,CAN'T CHECK,WAYPOINT,SITE 3,P,RM,585,585,12,Y,N,N,1,12,48,N,0.00000000000,0.00000000000,0.00000000000,CRTD 10:36 06-JUL-06,0.00000005539,NWR,-88.73858932690,33.27337678510,CRTD 10:36 06-JUL-06,N,-,-,N,ND,,225,225,3,479
551,551,{7BEC44A6-74C7-4A06-B761-5F8E448FE4F8},NXB,43620,,NOXUBEE NATIONAL WILDLIFE REFUGE,Noxubee National Wildlife Refuge,,,MS,4,,SITE 4,Cavity,7/26/2006,,,,0,,,WAYPOINT,SITE 4,P,SG,553,553,24,Y,N,N,7,14,216,N,0.00000000000,0.00000000000,0.00000000000,CRTD 10:17 26-JUL-06,0.00000003315,NWR,-88.84870859170,33.28944237900,CRTD 10:17 26-JUL-06,Y,11.5,5.5,N,ND,,192,192,24,457
552,552,{8797B575-C3B4-407B-8C74-E4622A248A84},NXB,43620,,NOXUBEE NATIONAL WILDLIFE REFUGE,Noxubee National Wildlife Refuge,,,MS,4,,SITE 4,Cavity,7/26/2006,,,,0,,,WAYPOINT,SITE 4,P,WTO,554,554,24,Y,N,N,3,9,36,N,0.00000000000,0.00000000000,0.00000000000,CRTD 10:24 26-JUL-06,0.00000005215,NWR,-88.84850474380,33.28927608200,CRTD 10:24 26-JUL-06,Y,-,-,N,ND,,215,215,26,486
553,553,{12C199CE-F975-4A9C-8834-F3822FAC3616},NXB,43620,,NOXUBEE NATIONAL WILDLIFE REFUGE,Noxubee National Wildlife Refuge,,,MS,4,,SITE 4,Cavity,7/26/2006,,,,0,,,WAYPOINT,SITE 4,P,SG,555,555,16,Y,N,N,4,18,50,N,0.00000000000,0.00000000000,0.00000000000,CRTD 11:03 26-JUL-06,0.00000006770,NWR,-88.84706707980,33.28385265540,CRTD 11:03 26-JUL-06,Y,7,5,N,ND,,69,69,17,870
554,554,{23D9F045-4F72-49B8-AA77-6839F9EB955D},NXB,43620,,NOXUBEE NATIONAL WILDLIFE REFUGE,Noxubee National Wildlife Refuge,,,MS,4,,SITE 4,Cavity,7/26/2006,,,,0,,,WAYPOINT,SITE 4,P,SG,556,556,10,Y,N,N,4,8,42,N,0.00000000000,0.00000000000,0.00000000000,CRTD 11:06 26-JUL-06,0.00000005360,NWR,-88.84720655460,33.28376146030,CRTD 11:06 26-JUL-06,Y,3.5,4,N,ND,,44,44,13,870
555,555,{BA8ACC97-195C-47FF-8C56-3488E232C703},NXB,43620,,NOXUBEE NATIONAL WILDLIFE REFUGE,Noxubee National Wildlife Refuge,,,MS,4,,SITE 4,Cavity,7/26/2006,,,,0,,,WAYPOINT,SITE 4,P,SG,557,557,12,Y,N,N,6,25,60,N,0.00000000000,0.00000000000,0.00000000000,CRTD 11:11 26-JUL-06,0.00000004562,NWR,-88.84780736940,33.28389557070,CRTD 11:11 26-JUL-06,Y,5.5,4,N,ND,,50,50,53,833
556,556,{116B0E5C-AA16-493F-99C9-A8E834FBA141},NXB,43620,,NOXUBEE NATIONAL WILDLIFE REFUGE,Noxubee National Wildlife Refuge,,,MS,4,,SITE 4,Cavity,7/26/2006,,,,0,,,WAYPOINT,SITE 4,P,SG,558,558,8,Y,N,N,3,12,60,N,0.00000000000,0.00000000000,0.00000000000,CRTD 12:47 26-JUL-06,0.00000008430,NWR,-88.85104194590,33.29017193980,CRTD 12:47 26-JUL-06,Y,5,1,N,ND,,38,38,2,258
557,557,{07B95B1F-B922-47AC-9526-E0EE04AE6C4B},NXB,43620,,NOXUBEE NATIONAL WILDLIFE REFUGE,Noxubee National Wildlife Refuge,,,MS,4,,SITE 4,Cavity,7/26/2006,,,,0,,,WAYPOINT,SITE 4,P,SG,559,559,16,Y,N,N,7,9,130,N,0.00000000000,0.00000000000,0.00000000000,CRTD 12:47 26-JUL-06,0.00000007307,NWR,-88.85107949680,33.29013975330,CRTD 12:47 26-JUL-06,Y,8.5,3.5,N,ND,,38,38,2,258
558,558,{FC2A3F6B-F871-452E-ABC4-E8446237D408},NXB,43620,,NOXUBEE NATIONAL WILDLIFE REFUGE,Noxubee National Wildlife Refuge,,,MS,4,,SITE 4,Cavity,7/26/2006,,,,0,,,WAYPOINT,SITE 4,P,SG,560,560,14,Y,N,N,14,24,52,N,0.00000000000,0.00000000000,0.00000000000,CRTD 12:55 26-JUL-06,0.00000006491,NWR,-88.84993704340,33.28995736310,CRTD 12:55 26-JUL-06,Y,9,2.5,N,ND,,106,106,24,303
559,559,{7C9132D0-B1E7-4E2B-A263-99596506AAAB},NXB,43620,,NOXUBEE NATIONAL WILDLIFE REFUGE,Noxubee National Wildlife Refuge,,,MS,4,,SITE 4,Cavity,7/26/2006,,,,0,,,WAYPOINT,SITE 4,P,SG,561,561,14,Y,Y,N,5,15,70,N,0.00000000000,0.00000000000,0.00000000000,CRTD 13:01 26-JUL-06,0.00000005715,NWR,-88.84967955130,33.29002710050,CRTD 13:01 26-JUL-06,Y,7,3,N,ND,,102,102,22,305
560,560,{F7B685D2-0179-4935-B692-50AD15A5BF96},NXB,43620,,NOXUBEE NATIONAL WILDLIFE REFUGE,Noxubee National Wildlife Refuge,,,MS,4,,SITE 4,Cavity,7/27/2006,,,,0,,Tree curves - can't see very far into it,WAYPOINT,SITE 4,P,SCO,562,562,20,Y,N,N,7,14,0,N,0.00000000000,0.00000000000,0.00000000000,CRTD 11:10 27-JUL-06,0.00000006922,NWR,-88.85419622370,33.27693775290,CRTD 11:10 27-JUL-06,Y,14.5,5.5,N,ND,,774,46,1,57
561,561,{1E865FF3-3BF6-42DC-B2F2-08C2B6D6F2A0},NXB,43620,,NOXUBEE NATIONAL WILDLIFE REFUGE,Noxubee National Wildlife Refuge,,,MS,4,,SITE 4,Cavity,7/27/2006,,,,0,,,WAYPOINT,SITE 4,P,MNH,563,563,22,Y,N,N,5,13,18,N,0.00000000000,0.00000000000,0.00000000000,CRTD 11:09 27-JUL-06,0.00000008121,NWR,-88.85429814760,33.27695384610,CRTD 11:09 27-JUL-06,Y,11,7,N,ND,,774,46,1,57
562,562,{80D3F88B-E405-42F4-A30F-F4367D0F8273},NXB,43620,,NOXUBEE NATIONAL WILDLIFE REFUGE,Noxubee National Wildlife Refuge,,,MS,4,,SITE 4,Cavity,7/27/2006,,,,0,,,WAYPOINT,SITE 4,P,SH,564,564,14,Y,N,N,6,18,96,N,0.00000000000,0.00000000000,0.00000000000,CRTD 14:51 27-JUL-06,0.00000007108,NWR,-88.85057524150,33.27529624100,CRTD 14:51 27-JUL-06,Y,-,-,N,ND,,917,267,381,337
563,563,{FB192391-8D56-40F6-8041-46B6943B6430},NXB,43620,,NOXUBEE NATIONAL WILDLIFE REFUGE,Noxubee National Wildlife Refuge,,,MS,4,,SITE 4,Cavity,7/28/2006,,,,0,,,WAYPOINT,SITE 4,P,SG,565,565,14,Y,N,N,8,12,192,N,0.00000000000,0.00000000000,0.00000000000,CRTD 10:05 28-JUL-06,0.00000005660,NWR,-88.85626135700,33.29129310320,CRTD 10:05 28-JUL-06,Y,-,-,N,ND,,111,111,163,248
564,564,{6B3065F9-2F33-4C33-B29C-03E00C1548D0},NXB,43620,,NOXUBEE NATIONAL WILDLIFE REFUGE,Noxubee National Wildlife Refuge,,,MS,4,,SITE 4,Cavity,7/28/2006,,,,0,,,WAYPOINT,SITE 4,P,AB,566,566,18,Y,N,N,7,36,132,N,0.00000000000,0.00000000000,0.00000000000,CRTD 10:20 28-JUL-06,0.00000007807,NWR,-88.85605214470,33.29275222490,CRTD 10:20 28-JUL-06,Y,-,-,N,ND,,252,252,132,115
565,565,{CED92039-E1BC-4C56-AC18-90E630809766},NXB,43620,,NOXUBEE NATIONAL WILDLIFE REFUGE,Noxubee National Wildlife Refuge,,,MS,4,,SITE 4,Cavity,7/28/2006,,,,0,,"1 SE, small - possibly juvenile",WAYPOINT,SITE 4,A,BT,567,567,26,Y,Y,N,5,6,144,N,0.00000000000,0.00000000000,0.00000000000,CRTD 10:31 28-JUL-06,0.00000007804,NWR,-88.85458782620,33.29255910590,CRTD 10:31 28-JUL-06,Y,-,-,Y,N,BOTH,245,245,132,53
566,566,{291C5CCD-BC2D-4034-8105-2ED84A77080F},NXB,43620,,NOXUBEE NATIONAL WILDLIFE REFUGE,Noxubee National Wildlife Refuge,,,MS,4,,SITE 4,Cavity,7/28/2006,,,,0,,,WAYPOINT,SITE 4,P,AB,568,568,30,Y,N,N,12,64,120,N,0.00000000000,0.00000000000,0.00000000000,CRTD 11:11 28-JUL-06,0.00000004783,NWR,-88.85407284210,33.29024167730,CRTD 11:11 28-JUL-06,Y,-,-,N,ND,,35,35,232,288
567,567,{96808AF1-00CD-4B1F-A5A1-070208194FA3},NXB,43620,,NOXUBEE NATIONAL WILDLIFE REFUGE,Noxubee National Wildlife Refuge,,,MS,4,,SITE 4,Cavity,8/3/2006,,,,0,,,WAYPOINT,SITE 4,P,SG,569,569,20,Y,N,N,3,12,66,N,0.00000000000,0.00000000000,0.00000000000,CRTD 11:45 03-AUG-06,0.00000007791,NWR,-88.85930834640,33.29003246500,CRTD 11:45 03-AUG-06,Y,-,-,N,ND,,86,86,74,404
568,568,{DC54B11A-CBE3-4EAE-A3A2-E443604AE4F9},NXB,43620,,NOXUBEE NATIONAL WILDLIFE REFUGE,Noxubee National Wildlife Refuge,,,MS,4,,SITE 4,Cavity,8/3/2006,,,,0,,,WAYPOINT,SITE 4,P,SG,570,570,36,Y,N,N,7,19,160,N,0.00000000000,0.00000000000,0.00000000000,CRTD 12:02 03-AUG-06,0.00000004021,NWR,-88.86058491030,33.28939946360,CRTD 12:02 03-AUG-06,Y,-,-,Y,N,SE,118,118,68,498
569,569,{938640EE-D043-4C60-96AC-829DCFEEB78C},NXB,43620,,NOXUBEE NATIONAL WILDLIFE REFUGE,Noxubee National Wildlife Refuge,,,MS,4,,SITE 4,Cavity,8/5/2006,,,,0,,,WAYPOINT,SITE 4,P,SG,571,571,20,Y,N,N,12,19,84,N,0.00000000000,0.00000000000,0.00000000000,CRTD 08:51 05-AUG-06,0.00000006051,NWR,-88.85659395090,33.28434081740,CRTD 08:51 05-AUG-06,Y,5,9,N,ND,,33,33,149,517
570,570,{B4730EEB-43A3-4E66-B563-58366246BDCB},NXB,43620,,NOXUBEE NATIONAL WILDLIFE REFUGE,Noxubee National Wildlife Refuge,,,MS,4,,SITE 4,Cavity,8/5/2006,,,,0,,,WAYPOINT,SITE 4,P,SG,572,572,18,Y,N,N,3,28,144,N,0.00000000000,0.00000000000,0.00000000000,CRTD 09:24 05-AUG-06,0.00000005273,NWR,-88.85392800280,33.28523131080,CRTD 09:24 05-AUG-06,Y,6.5,6,N,ND,,40,40,6,681
571,571,{FFCFAF7F-923E-4D2D-AA53-F6EF2E4B2956},NXB,43620,,NOXUBEE NATIONAL WILDLIFE REFUGE,Noxubee National Wildlife Refuge,,,MS,4,,SITE 4,Cavity,8/5/2006,,,,0,,,WAYPOINT,SITE 4,P,SG,573,573,26,Y,N,N,8,21,50,N,0.00000000000,0.00000000000,0.00000000000,CRTD 09:27 05-AUG-06,0.00000007087,NWR,-88.85413185070,33.28517766660,CRTD 09:27 05-AUG-06,Y,6.5,8,N,ND,,59,59,6,682
572,572,{1884B8E6-E122-4448-B849-BE97C6E09100},NXB,43620,,NOXUBEE NATIONAL WILDLIFE REFUGE,Noxubee National Wildlife Refuge,,,MS,4,,SITE 4,Cavity,8/5/2006,,,,0,,Can't see top,WAYPOINT,SITE 4,P,SG,574,574,14,Y,N,N,6,12,0,N,0.00000000000,0.00000000000,0.00000000000,CRTD 09:32 05-AUG-06,0.00000005793,NWR,-88.85400846910,33.28523131080,CRTD 09:32 05-AUG-06,Y,-,-,N,ND,,47,47,6,683
573,573,{4D3C24DF-C160-400D-A0D4-843703BBC667},NXB,43620,,NOXUBEE NATIONAL WILDLIFE REFUGE,Noxubee National Wildlife Refuge,,,MS,4,,SITE 4,Cavity,8/5/2006,,,,0,,Can't check,WAYPOINT,SITE 4,P,SG,575,575,14,Y,N,N,3,7,0,N,0.00000000000,0.00000000000,0.00000000000,CRTD 09:34 05-AUG-06,0.00000006582,NWR,-88.85406747770,33.28526886170,CRTD 09:34 05-AUG-06,N,-,-,N,ND,,51,51,3,683
574,574,{A56F8B25-73A4-404D-A4FF-FF371557D77F},NXB,43620,,NOXUBEE NATIONAL WILDLIFE REFUGE,Noxubee National Wildlife Refuge,,,MS,4,,SITE 4,Cavity,8/5/2006,,,,0,,Can't check,WAYPOINT,SITE 4,P,SH,576,576,20,Y,N,N,5,12,0,N,0.00000000000,0.00000000000,0.00000000000,CRTD 11:34 05-AUG-06,0.00000006953,NWR,-88.85519920220,33.28698547550,CRTD 11:34 05-AUG-06,N,-,-,N,ND,,121,121,18,835
575,575,{D1F649EE-5A61-4ED7-9B14-CB199816DC14},NXB,43620,,NOXUBEE NATIONAL WILDLIFE REFUGE,Noxubee National Wildlife Refuge,,,MS,4,,SITE 4,Cavity,8/5/2006,,,,0,,,WAYPOINT,SITE 4,P,SG,577,577,18,Y,N,N,15,24,240,N,0.00000000000,0.00000000000,0.00000000000,CRTD 11:54 05-AUG-06,0.00000003407,NWR,-88.85662613740,33.28698547550,CRTD 11:54 05-AUG-06,Y,-,-,N,ND,,191,191,60,794
576,576,{8890B122-AC5D-4BEF-B943-FCC0025E0D8A},NXB,43620,,NOXUBEE NATIONAL WILDLIFE REFUGE,Noxubee National Wildlife Refuge,,,MS,4,,SITE 4,Cavity,8/5/2006,,,,0,,,WAYPOINT,SITE 4,P,SG,578,578,14,Y,N,N,9,15,144,N,0.00000000000,0.00000000000,0.00000000000,CRTD 12:04 05-AUG-06,0.00000003466,NWR,-88.85645984050,33.28645439810,CRTD 12:04 05-AUG-06,Y,-,-,N,ND,,143,143,60,696
577,577,{44550432-7147-4807-8D4D-47BB189FBDCF},NXB,43620,,NOXUBEE NATIONAL WILDLIFE REFUGE,Noxubee National Wildlife Refuge,,,MS,4,,SITE 4,Cavity,8/5/2006,,,,0,,,WAYPOINT,SITE 4,P,SG,579,579,12,Y,N,N,13,17,48,N,0.00000000000,0.00000000000,0.00000000000,CRTD 12:09 05-AUG-06,0.00000003570,NWR,-88.85690508720,33.28585358330,CRTD 12:09 05-AUG-06,Y,-,-,N,ND,,166,166,32,597
578,578,{4E15B4BC-34FF-4FA7-9842-8D4A26A6251E},NXB,43620,,NOXUBEE NATIONAL WILDLIFE REFUGE,Noxubee National Wildlife Refuge,,,MS,4,,SITE 4,Cavity,8/5/2006,,,,0,,,WAYPOINT,SITE 4,P,SG,580,580,18,Y,N,N,7,14,360,N,0.00000000000,0.00000000000,0.00000000000,CRTD 12:12 05-AUG-06,0.00000003522,NWR,-88.85659395090,33.28570337960,CRTD 12:12 05-AUG-06,Y,-,-,N,ND,,133,133,32,585
579,579,{9421B7BB-9A72-4E41-A43C-DB1D64903892},NXB,43620,,NOXUBEE NATIONAL WILDLIFE REFUGE,Noxubee National Wildlife Refuge,,,MS,4,,SITE 4,Cavity,8/7/2006,,,,0,,,WAYPOINT,SITE 4,P,SG,581,581,28,Y,N,N,10,24,48,N,0.00000000000,0.00000000000,0.00000000000,CRTD 11:58 07-AUG-06,0.00000004012,NWR,-88.85241523690,33.28401358790,CRTD 11:58 07-AUG-06,Y,11,3,N,ND,,64,64,5,645
580,580,{096AA663-369D-42F7-8140-6F484ACE6AB4},NXB,43620,,NOXUBEE NATIONAL WILDLIFE REFUGE,Noxubee National Wildlife Refuge,,,MS,4,,SITE 4,Cavity,8/3/2006,,,,0,,,WAYPOINT,SITE 4,P,SG,603,603,20,Y,N,N,7,24,36,N,0.00000000000,0.00000000000,0.00000000000,CRTD 11:54 03-AUG-06,0.00000006183,NWR,-88.86009674830,33.28987689680,CRTD 11:54 03-AUG-06,Y,-,-,N,ND,,75,75,70,426
